reviewer_name,rating,date,visit_time,review_text
Ukhtiana,4,seminggu lalu,Hari libur nasional,"Seperti tempat liburan pada umumnya, bukanya jam 10 pagi dengan tiket yang bisa dibeli on the spot. Sayangnya untuk harga tiket berlaku tiket terusan, bisa dengan museum tubuh atau dengan museum angkut (dengan harga yang berbeda). Tempatnya luas dan banyak permiainan seru, kayaknya satu hari gak bakal cukup untuk explore keseluruhan tempat."
Miss Ferlyn,5,2 minggu lalu,Hari biasa,"Cocok untuk edukasi science terutama untuk anak sekolah. Bisa dicoba alat peraga yang ada di dlm. Beli tiketnya sekalian tiket ke museum angkut. Lagi high season jadi agak mahal, cuman worth it lah harga segitu dgn segala wahana yg ada. Cuman ada bbrapa fasilitas yg tdk ter include dlm tiket."
Dwiana Binti Yulianti,5,3 minggu lalu,,"Ticket lumayan mahal karena kebetulan kami berkunjung pas high season, @170rb untuk ticket terusan sampai museum angkut. Wahana permainan sangat variatif, tersedia toilet disetiap sudut jadi gampang untuk ke toilet, tersedia stall makanan ringan Dan minuman. Siapkan waktu seharian untuk bisa memutari setiap sudut jatim park 1. Selain bisa bermain anak2 bisa belajar hal-hal Sosial maupun sains, lumayan untuk mendukung belajar anak di sekolah."
Miftahul Ilmi,4,2 bulan lalu,,"Kesini weekday htm 115k, JTP 1 ini sangat all in one dan lebih cocok untuk pengujung yang ingin belajar, karena ada science center,pameran budaya, museum tubuh dll. JTP 1 adalah solusi liburan keluarga terutama bagi kalangan anak-anak dan remaja karena terdapat banyak sekali wahana untuk anak-anak dibandingkan tempat lain. Namun sangat disayangkan banyak sekali wahana yang dimaintenance jadi sebetulnya agak rugi ya padahal pengen nyobain. lalu ada wahana juga yang harus beli tiket lagi didalam kisaran harga dari 25rban, tp tenang saja masih banyak sekali wahana gratis. JTP 1 juga dilengkapi dengan kolam renang untuk anak dam dewasa, dan tak ketinggalan banyak sekali tempat makanan disini dan menyediakan beberapa jenis makanan dari harga 22rban saja. Di pintu keluar kita akan melewati pasar oleh oleh yang harganya menurut saya terjangkau sekali. Ada souvernir, accesories,baju,buah,keripik,bibit sayur dan buah,tanaman seperti bunga, lengkap deh pokoknya."
Lily Indahsari,5,sebulan lalu,Hari biasa,"Untuk tiket rombongan saran saja lebih baik beli di tempat karena banyak potongan apalagi rombongan dari sekolahan, kalau untuk sendiri bisa beli tiket masuknya di online Kebetulan kesana pas waktu liburan sekolah jadi rame, walaupun rame kalau mau naik wahana tertentu antrinya nggak lama kok jadi tenang aja."
S D,5,4 minggu lalu,,"Paket komplit sih . Belajar sambil bermain . Area edukasi yg banyak dan lengkap. Wahana nya cukup bervariatif . Untuk tiket 170k udah bundling JTP1 sama Museum angkut . Ada penginapan deket banget ,nama nya pondok jatim,tinggal jalan aja sampe"
Agritha PN,5,3 bulan lalu,Hari libur nasional,"Kesini tgl 6 april 2025. Rame banget, area bersih, banyak titik toilet jadi aman, naik wahana apapun gampang ga lama antrinya, banyak wahana gratis, ada juga yg berbayar start 25K. Harga makanan dan minuman normal. Saran kesini beli tiket online aja karna antriannya ga terlalu panjang, pake pakaian tertutup dan topi karna ini outdoor dan panas pool. Butuh 1 harian untuk bener bener bisa nikmatin semua. Seruuuu JTP 1 Kereeennn."
Olivia Yunita,5,2 bulan lalu,Hari biasa,"Seru bgt wajib dikunjungi kalau ke malang 😁 Jatim park 1 punya wahana kurang-lebih 60 wahana seru dan banyak memacu adrenalin contohnya wahana keramat Deket gokart. Mulai dari wahana air, roller coaster bahkan rumah hantu pun ada Tempatnya luasss, pastiin pake alas kaki nyaman. Toilet tersedia cukup banyak, ada foodcourt jadi ga bakal kelaperan. Kesini tuh sengaja mau coba main gokart bayar terpisah bisa tunai atau Qris jadi praktis Dijamin ga akan bosen guys"
mita kusuma,5,2 minggu lalu,Akhir pekan,"Permainan beragam dari yang soft sampai yang extreme. Ada beberapa lokasi makanan di dalam jatim park 1, Saya berkunjung saat musim hujan,di sarankan membawa payung/jas hujan."
yudistyawan yudistyawan,5,3 bulan lalu,Akhir pekan,"Terakhir kali kesini sudah lebih dari 10 tahun yang lalu, sekarang sdh lebih banyak perubahan dan lebih modern, banyak dilengkapi dengan tema science dan edukasi, ada juga tema etnik. wahana-wahana nya juga ada untuk segala usia, anak-anak hingga dewasa. dan yang utama diantaranya waterpark."
Maya Prastio,5,5 bulan lalu,,Kesini tgl 13 Oktober 2024 pas jenguk anak di pondok libur setengah hari anak saya pengen explore Jatim Park 1 Krn blm pernah kesini seblmnya tempatnya luas wahananya byk bgt n extreme2 ada kolam renang besar nya food court lengkap n Murmer toilet mushola jg bersih pas pertama masuk langsung di suguhi kebudayaan Nusantara lengkap miniatur adat rumah adat baju adat kehidupan jmn dlu penjelasan nya museum brg2 jmn dlu trs alat2 tradisional jg pokoknya lengkap ada science corner jg buat tambah pengetahuan pokoknya sehari gak cukup keliling semuanya pdhl tiketnya terusan jadi gak bisa masuk yg satunya untuk tiket weekend wajib terusan yah gak bisa terpisah klo ke Batu wajib kesini yah n byk hotel n penginapan di sekitar Jatim Park 1 ini yah....recommended🫶👍🥰🤗😁🥰🎉🎊🪻🌺🌸🌼💜🌟🌟🌟🌟🌟
Rani Fara Yunia,5,sebulan lalu,Akhir pekan,"JTP1 sangat mengedukasi, wahananya lumayan banyak dan seru2, sayang waktu kesana lumayan rame karna musim outing klas, jd waktunya habis buat ngantri permainan, semoga nanti2 bs kesana lagi 😊"
Rizki Rachmansyah,5,2 bulan lalu,Akhir pekan,"Wisata Sambil Belajar Yaa Kesini , Belajar Sambil Happy , Belajar Sejarah Kebudayaan Indonesia Dan Diakhiri Dengan Happy Di Arena Permainan Dan Kolam Renang , Untuk Stand Makananya Juga Banyak Dan Murah2 Harga Standard , Ilmu Dapat Hati Senang Gembira , Mantap JTP1 JTP2 JTP3 Museum Angkut 👍👍👍 , Tinggal Ke Baloga Dan Ke BNS yang Belum"
Ervin Fitri Agusdiana,5,sebulan lalu,Akhir pekan,"Kesini bersama teman teman, menghabiskan waktu dengan berbagai permainan yang sangat kerenmulai dari rumah pipa, rumah hantu, bombom car dan lain lain, ada juga miniatur indonesia dalam rumah adat dan baju adatnya, ada bagong anventure yang berceritatentang mulut dan keringkongan, serta tidak ketinggalan studio 3 film dimensi"
Alll,5,3 bulan lalu,Hari biasa,
Diana,5,3 bulan lalu,,
ruwaidah damayanti,4,2 bulan lalu,Hari libur nasional,"harus remidi. karna di bulan desember masih musim hujan. jd bbrp wahana tdk beroperasi. hanya perlu diperbaiki di aquarium & kebersihan bbrp spot. aku booking lewat tiket.com jd lebih murah drpd beli on the spot. pokoknya kalo beli lewat online no antri². saran sy klo ngincer wahana, skip museum² nya dlu. krn wahana nya banyak + antri. harus remidi di thn ini (2025)"
Adzwar Azhari,5,5 bulan lalu,Hari libur nasional,"seru banget tempatnya. jadi inget jaman SD 18 tahun lalu. wahana, wisata edukasi, kolam renang sangat menyenangkan. harga nya menurut saya cukup terjangkau. banyak wahana baru yg seru2 juga. yang paling penting makanan di cafe area kolam murah bgttt. untuk membawa orang tua dengan kursi roda sangat bisa walau ada beberapa turunan dan tanjakan yang curam. sukses selalu jatim park."
M Fajar Aflah,4,sebulan lalu,,"Jatim Park 1 di Kota Batu adalah destinasi wisata edukasi dan hiburan yang sangat menarik! Tempat ini cocok untuk semua usia dengan berbagai wahana seru, museum edukatif, hingga taman bermain. Fasilitasnya lengkap, lokasi strategis, dan harga tiket terjangkau. Pengalaman liburan yang menyenangkan! 🌟 …"
