reviewer_name,rating,date,visit_time,review_text
steadyhead,5,2 minggu lalu,Akhir pekan,"Jadi konsepnya JTP3 ini adalah mall wahana, bisa milih paketan beberapa wahana atau sendiri2. Ada show air mancur juga di jam2 tertentu, terakhir jadwalnya show di jam 18.00 ~ 18.15 dan 19.30 ~ 19.45 setiap hari. Berikut review beberapa wahana menurut saya: 1. Dino Park. Wahana dinosaurus2 edukatif begitu lah, ada movie theater dengan tempat duduk yang bisa bergerak, seluncuran air, dll. Sangat cocok buat bocil2 atau yg lagi ngedate. Untuk makanan bervariasi kok di dalem, ga selalu mahal, ada juga ayam 25rb an di kedai2 yg kecil. Jd bs hemat. Durasi kunjungan kalo santai, bs 6jam. Overall, untuk menjelajahi jtp3 ini gak mungkin sehari kelar. Karena jam bukanya mulai jam 12 siang. Saran saya beli 1 atau w tiket wahana aja, terus kembali lagi besoknya atau lain waktu. Oiya, kalo males antri, bs beli tiket online dl kemudian di tukar di office, antriannya lebih masuk akal daripada beli offline. Sedikit saran:"
Mila Monita,5,3 minggu lalu,Akhir pekan,"JaTim Park 3 destinasi wisata modern yang isinya banyak wahana seru, wisata kuliner, dan pengalaman hiburan yg cocok untuk semua kalangan, terutama anak muda yang mencari tempat liburan yang unik dan Instagramable. Mengunjungi Dino Park kita bisa menjelajahi dunia dinosaurus melalui wahana ""5 Zaman Dinosaurus"" Dan The Legend Stars Park, yang banyak miniatur berbagai landmark dunia dan patung lilin tokoh terkenal Harga terjangkau sesuai dengan yang di dapatkan, sangat worth it untuk wisata edukasi. Tempat bersih, luas & tersusun rapi. Overall sangat memuaskan wisata ke Jatim Park 3, tidak sia-sia datang jauh2 ke malang. Recomended to come!!"
Aryani,5,sebulan lalu,Hari libur nasional,"Kesini H hari Idul Fitri. Tempatnya masih ramai tapi menurut staff di sana, ramainya sudah terkendali, sebab saat lebaran lebih padat lagi. Jatim Park 3 menawarkan berbagai wahana menarik, seperti: - Dino Park (taman dinosaurus) - The Legend Star (patung lilin tokoh terkenal) - Milenial Glow Garden (taman lampu) - Fun Tech Plaza (permainan teknologi) - Museum Musik Dunia (museum alat musik) - Infinity World (ilusi optik) - Rumah Zombie (rumah hantu, tp aku ga kesini)"
10 _dy,5,2 bulan lalu,Akhir pekan,"Didalam 1 lingkungan ada berbagai wahana,, seperti dino park (bagian dalam), carnaval (dibagian luar depan), bagian mall (ada immersive 7d, cinema 6d, dunia lampu - apa namnya yaa 😅, fun tech - dunia tekonologi, dan masih banyak lagii) Ada hiburan pertunjukan air mancur juga di jam 6 dan 7 sore Tiap wahana beli tiket masing² yaa, ada tiket terusan juga,, o ya dijam 4 sore ada diskon untuk beli tiketnya.. Dino park. Wahana nya ada museum dinosaurus + penjelasan ttg macam² dino, ada kereta 5 zaman - kita kaya naik kereta jurassic park gitu, 3D aquarium, family fun - rumah boneka ini, dan banyak lagi, ada playground dalam ruangan juga untuk anak² dan WAJIB pakai kaos kaki yaa 😆 Saran yang kesini boleh bawa payung/jas hujan. Sebenernya disini jual juga payung 65k dan jas hujan kresek 10k."
Christo Sanjaya,4,3 minggu lalu,Hari biasa,
Cello,5,2 bulan lalu,Hari biasa,"Kali pertama ke Jatim Park 3 sendirian (solo). First impression, tempat ini cocok untuk anak-anak maupun orang dewasa yang tertarik dengan binatang-binatang purba. Tempatnya luas, tertata, dan bersih. Tiket masuk untuk weekdays lebih murah ketimbang weekend, selain itu saat weekdays tidak akan terlalu banyak orang (lebih nyaman). Pada pukul 18.00 WIB akan ada show, dan dipastikan banyak pengunjung di jam itu berkumpul. Jangan sampai kelewatan ya ... Karna sangat menarik."
TABINA INTAN PRAMESWARI,5,sebulan lalu,Akhir pekan,"Jatim Park 3 memiliki banyak wahana menarik dan edukatif. Namun, karena area yang luas, disarankan untuk datang lebih awal agar bisa menikmati semua wahana. Beberapa wahana mungkin memerlukan waktu antre yang cukup lama. Secara keseluruhan, pengalaman yang menyenangkan"
Devana R.A,5,seminggu lalu,,so exited liat air mancur di carnival😍 bayar parkir 5k aja udh bisa liat air secakep iniiiii. adanya jam 18.00 dan 19.30 WIB setiap hari …
Fikri Alfathan,5,2 bulan lalu,Hari biasa,"Jawa Timur Park 3 merupakan tempat wisata penuh warna dengan kegiatan beragam serta pemandangan bermacam-macam yang bisa dinikmati dan dilihat. Saya membeli tiket ke berbagai tempat secara terpisah. Yang pertama saya mengunjungi Funtech Plaza. Wahana bermain interaktif yang satu ini sangat menyenangkan dan membuat saya merasa seperti berolahraga. Beberapa permainannya adalah bermain panah, bermain sepak bola dan bermain bowling. Pengalaman unik dan menyenangkan saya dapatkan di tempat ini. Untuk harga tiketnya adalah 40rb. Yang kedua saya mengeluarkan uang 70rb untuk memasuki The Legend Stars. Di tempat ini ada berbagai patung lilin orang-orang terkenal baik dari dalam negeri walaupun luar negeri. Ada juga miniatur replika tempat-tempat terkenal dari berbagai negara. Overall, Jawa Timur Park 3 menyuguhkan pengalaman tak terlupakan bagi saya dan istri saya. Sangat saya rekomendasikan untuk dijadikan destinasi wisata keluarga."
akuuu,5,2 bulan lalu,Akhir pekan,"Jatim Park 3 adalah destinasi wisata edukatif dan hiburan yang sangat menarik, terutama untuk pecinta dinosaurus dan keluarga dengan anak-anak. Harga tiket cukup sebanding dengan fasilitas dan pengalaman yang ditawarkan. Namun, disarankan datang lebih awal karena area sangat luas dan butuh waktu untuk menikmati semua wahana. Staf juga ramah dan informatif. Secara keseluruhan, Jatim Park 3 sangat cocok untuk liburan keluarga, edukasi anak, maupun sekadar refreshing dengan suasana unik yang tidak ditemukan di tempat lain."
